V1	C2	V3	C4
0.13614307	0.0446791	0.13614307	0.0446791
0.05133213	0.01660207	0.05133213	0.01660207
0.01931822	0.00625629	0.01931822	0.00625629
0.00729392	0.00228889	0.00729392	0.00228889
0.00271615	0.00094607	0.00271615	0.00094607
-0.08139286	-0.02667318	-0.08139286	-0.02667318
-0.15417951	-0.05056917	-0.15417951	-0.05056917
-0.33860287	-0.11123997	-0.33860287	-0.11123997
-0.17700735	-0.0581988	-0.17700735	-0.0581988
-0.06665242	-0.02194281	-0.06665242	-0.02194281
-0.02508621	-0.00830103	-0.02508621	-0.00830103
-0.00936918	-0.00323496	-0.00936918	-0.00323496
-0.00350963	-0.00125126	-0.00350963	-0.00125126
-0.0013123	-0.00042726	-0.0013123	-0.00042726
0.1485641	0.04895169	0.1485641	0.04895169
0.1383404	0.04541154	0.1383404	0.04541154
0.26071963	0.08545183	0.26071963	0.08545183
0.09817804	0.03210547	0.09817804	0.03210547
0.03701895	0.01199377	0.03701895	0.01199377
0.01388592	0.00454726	0.01388592	0.00454726
0.00524918	0.00158696	0.00524918	0.00158696
0.00195318	0.00064089	0.00195318	0.00064089
-0.17303994	-0.05667287	-0.17303994	-0.05667287
-0.14490189	-0.04739524	-0.14490189	-0.04739524
-0.34110537	-0.11200293	-0.34110537	-0.11200293
-0.12842189	-0.04223762	-0.12842189	-0.04223762
-0.04834132	-0.01593066	-0.04834132	-0.01593066
-0.01818903	-0.00604266	-0.01818903	-0.00604266
-0.00674459	-0.00241096	-0.00674459	-0.00241096
-0.00250252	-0.00103763	-0.00250252	-0.00103763
0.06118961	0.02005066	0.06118961	0.02005066
0.14331493	0.04702902	0.14331493	0.04702902
0.32844019	0.10779138	0.32844019	0.10779138
0.18897061	0.06189154	0.18897061	0.06189154
0.07116917	0.0232551	0.07116917	0.0232551
0.02679525	0.00872829	0.02679525	0.00872829
0.01004059	0.00335704	0.01004059	0.00335704
0.00375378	0.00122074	0.00375378	0.00122074
0.00143437	0.0003357	0.00143437	0.0003357
-0.16531877	-0.05429243	-0.16531877	-0.05429243
-0.14267403	-0.0468154	-0.14267403	-0.0468154
-0.24478896	-0.08038575	-0.24478896	-0.08038575
-0.09219642	-0.03027436	-0.09219642	-0.03027436
-0.03469954	-0.01144444	-0.03469954	-0.01144444
-0.01309244	-0.00418104	-0.01309244	-0.00418104
-0.00485244	-0.00170904	-0.00485244	-0.00170904
-0.00177007	-0.00076296	-0.00177007	-0.00076296
0.1554918	0.05099643	0.1554918	0.05099643
0.13614307	0.04458754	0.13614307	0.04458754
0.36036256	0.11801507	0.36036256	0.11801507
0.13565478	0.04455702	0.13565478	0.04455702
0.05105747	0.01684622	0.05105747	0.01684622
0.01925718	0.00625629	0.01925718	0.00625629
0.00726341	0.00228889	0.00726341	0.00228889
0.00271615	0.00076296	0.00271615	0.00076296
-0.08047731	-0.02624592	-0.08047731	-0.02624592
-0.15277566	-0.05026399	-0.15277566	-0.05026399
-0.33265176	-0.10940886	-0.33265176	-0.10940886
-0.17664114	-0.05822932	-0.17664114	-0.05822932
-0.06649983	-0.02191229	-0.06649983	-0.02191229
-0.02502518	-0.00824	-0.02502518	-0.00824
-0.00943022	-0.00314341	-0.00943022	-0.00314341
-0.00350963	-0.00122074	-0.00350963	-0.00122074
-0.00128178	-0.00051881	-0.00128178	-0.00051881
0.15201269	0.04998932	0.15201269	0.04998932
0.14935759	0.04907376	0.14935759	0.04907376
0.26004821	0.08505508	0.26004821	0.08505508
0.0979339	0.03192236	0.0979339	0.03192236
0.03686636	0.01208533	0.03686636	0.01208533
0.01382488	0.00460829	0.01382488	0.00460829
0.00521867	0.00170904	0.00521867	0.00170904
0.0019837	0.00051881	0.0019837	0.00051881
-0.18225653	-0.05975524	-0.18225653	-0.05975524
-0.14777063	-0.04858547	-0.14777063	-0.04858547
-0.33643603	-0.1106296	-0.33643603	-0.1106296
-0.12662129	-0.04177984	-0.12662129	-0.04177984
-0.04766991	-0.01583911	-0.04766991	-0.01583911
-0.01794488	-0.00595111	-0.01794488	-0.00595111
-0.00671407	-0.00225837	-0.00671407	-0.00225837
-0.00250252	-0.00091556	-0.00250252	-0.00091556
0.05749687	0.01876888	0.05749687	0.01876888
0.13879818	0.04559465	0.13879818	0.04559465
0.33600879	0.11026338	0.33600879	0.11026338
0.18704794	0.06125065	0.18704794	0.06125065
0.07046724	0.02294992	0.07046724	0.02294992
0.02652058	0.00863674	0.02652058	0.00863674
0.01001007	0.00314341	0.01001007	0.00314341
0.00369274	0.0013123	0.00369274	0.0013123
0.00140385	0.00039674	0.00140385	0.00039674
-0.16693625	-0.0547502	-0.16693625	-0.0547502
-0.15076144	-0.04940947	-0.15076144	-0.04940947
-0.24439222	-0.0802942	-0.24439222	-0.0802942
-0.09201331	-0.03030488	-0.09201331	-0.03030488
-0.03460799	-0.01147496	-0.03460799	-0.01147496
-0.0130314	-0.00436415	-0.0130314	-0.00436415
-0.00482192	-0.00180059	-0.00482192	-0.00180059
-0.00183111	-0.00057985	-0.00183111	-0.00057985
0.14160588	0.04663228	0.14160588	0.04663228
0.13748589	0.04516739	0.13748589	0.04516739
0.3589282	0.11752678	0.3589282	0.11752678
0.13516648	0.0441908	0.13516648	0.0441908
0.05087436	0.01666311	0.05087436	0.01666311
0.01919614	0.00616474	0.01919614	0.00616474
0.00717185	0.00231941	0.00717185	0.00231941
0.00268563	0.00091556	0.00268563	0.00091556
-0.08694723	-0.02841273	-0.08694723	-0.02841273
-0.1543321	-0.05056917	-0.1543321	-0.05056917
-0.32441175	-0.10644856	-0.32441175	-0.10644856
-0.17587817	-0.05780206	-0.17587817	-0.05780206
-0.06619465	-0.02185125	-0.06619465	-0.02185125
-0.0249031	-0.00827052	-0.0249031	-0.00827052
-0.00936918	-0.00311289	-0.00936918	-0.00311289
-0.00347911	-0.00128178	-0.00347911	-0.00128178
-0.00128178	-0.00054933	-0.00128178	-0.00054933
0.14764854	0.04855495	0.14764854	0.04855495
0.1505478	0.04953154	0.1505478	0.04953154
0.25867489	0.08468886	0.25867489	0.08468886
0.09738456	0.03192236	0.09738456	0.03192236
0.03671377	0.01193274	0.03671377	0.01193274
0.01379437	0.0044557	0.01379437	0.0044557
0.00518815	0.00158696	0.00518815	0.00158696
0.0019837	0.00042726	0.0019837	0.00042726
-0.17554247	-0.05761895	-0.17554247	-0.05761895
-0.13473922	-0.04428236	-0.13473922	-0.04428236
-0.33756524	-0.11087374	-0.33756524	-0.11087374
-0.1271401	-0.0417188	-0.1271401	-0.0417188
-0.04785302	-0.01571703	-0.04785302	-0.01571703
-0.0179754	-0.00604266	-0.0179754	-0.00604266
-0.00677511	-0.00225837	-0.00677511	-0.00225837
-0.002472	-0.00094607	-0.002472	-0.00094607
0.04821924	0.01574755	0.04821924	0.01574755
0.143437	0.04712058	0.143437	0.04712058
0.33262125	0.1093173	0.33262125	0.1093173
0.18707846	0.06143376	0.18707846	0.06143376
0.07043672	0.02310251	0.07043672	0.02310251
0.02652058	0.00869778	0.02652058	0.00869778
0.00997955	0.00320444	0.00997955	0.00320444
0.00372326	0.00122074	0.00372326	0.00122074
0.00134281	0.0004883	0.00134281	0.0004883
-0.15945922	-0.05236976	-0.15945922	-0.05236976
-0.14340648	-0.04705954	-0.14340648	-0.04705954
-0.243202	-0.07998902	-0.243202	-0.07998902
-0.09158605	-0.03009125	-0.09158605	-0.03009125
-0.03448591	-0.01126133	-0.03448591	-0.01126133
-0.01293985	-0.00430311	-0.01293985	-0.00430311
-0.00479141	-0.00177007	-0.00479141	-0.00177007
-0.00183111	-0.00057985	-0.00183111	-0.00057985
0.14416943	0.04736473	0.14416943	0.04736473
0.13495284	0.04416028	0.13495284	0.04416028
0.35761589	0.11697745	0.35761589	0.11697745
0.13467818	0.04397717	0.13467818	0.04397717
0.05066073	0.01669363	0.05066073	0.01669363
0.01910459	0.00616474	0.01910459	0.00616474
0.00717185	0.00228889	0.00717185	0.00228889
0.00265511	0.00091556	0.00265511	0.00091556
-0.07028413	-0.02307199	-0.07028413	-0.02307199
-0.14557329	-0.04782251	-0.14557329	-0.04782251
-0.32499161	-0.10669271	-0.32499161	-0.10669271
-0.17548142	-0.05777154	-0.17548142	-0.05777154
-0.06607258	-0.0217597	-0.06607258	-0.0217597
-0.02487259	-0.00817896	-0.02487259	-0.00817896
-0.00933866	-0.00302133	-0.00933866	-0.00302133
-0.00347911	-0.00119022	-0.00347911	-0.00119022
-0.0013123	-0.0004883	-0.0013123	-0.0004883
0.16422009	0.05383465	0.16422009	0.05383465
0.14252144	0.0468154	0.14252144	0.0468154
0.25797296	0.0842616	0.25797296	0.0842616
0.09714042	0.03170873	0.09714042	0.03170873
0.03659169	0.01190222	0.03659169	0.01190222
0.01376385	0.00442518	0.01376385	0.00442518
0.00512711	0.00167852	0.00512711	0.00167852
0.00189215	0.00061037	0.00189215	0.00061037
-0.17746513	-0.05816828	-0.17746513	-0.05816828
-0.1505478	-0.04953154	-0.1505478	-0.04953154
-0.33448285	-0.10995819	-0.33448285	-0.10995819
-0.12591937	-0.04153569	-0.12591937	-0.04153569
-0.04739524	-0.01565599	-0.04739524	-0.01565599
-0.01782281	-0.00595111	-0.01782281	-0.00595111
-0.00668355	-0.00225837	-0.00668355	-0.00225837
-0.00250252	-0.00085452	-0.00250252	-0.00085452
0.06033509	0.01995911	0.06033509	0.01995911
0.13528855	0.04434339	0.13528855	0.04434339
0.32486954	0.10660116	0.32486954	0.10660116
0.18555254	0.06082339	0.18555254	0.06082339
0.0699179	0.02279733	0.0699179	0.02279733
0.02633747	0.00845363	0.02633747	0.00845363
0.00991852	0.00311289	0.00991852	0.00311289
0.00372326	0.00106815	0.00372326	0.00106815
0.00137333	0.0004883	0.00137333	0.0004883
-0.16254158	-0.05328532	-0.16254158	-0.05328532
-0.1369976	-0.04489273	-0.1369976	-0.04489273
-0.24225593	-0.07971434	-0.24225593	-0.07971434
-0.09121983	-0.03006073	-0.09121983	-0.03006073
-0.03433332	-0.01129185	-0.03433332	-0.01129185
-0.01287881	-0.00439467	-0.01287881	-0.00439467
-0.00473037	-0.00189215	-0.00473037	-0.00189215
-0.00177007	-0.00067141	-0.00177007	-0.00067141
0.15701774	0.0516068	0.15701774	0.0516068
0.14731285	0.04828028	0.14731285	0.04828028
0.35593736	0.11658071	0.35593736	0.11658071
0.13406782	0.04382458	0.13406782	0.04382458
0.05047762	0.01641896	0.05047762	0.01641896
0.01904355	0.00604266	0.01904355	0.00604266
0.00714133	0.00219733	0.00714133	0.00219733
0.00268563	0.000824	0.00268563	0.000824
-0.08780175	-0.02877896	-0.08780175	-0.02877896
-0.14532915	-0.04776147	-0.14532915	-0.04776147
-0.32837915	-0.10776085	-0.32837915	-0.10776085
-0.17398602	-0.05722221	-0.17398602	-0.05722221
-0.06549272	-0.02166814	-0.06549272	-0.02166814
-0.0245674	-0.00836207	-0.0245674	-0.00836207
-0.00927763	-0.00305185	-0.00927763	-0.00305185
-0.00344859	-0.00122074	-0.00344859	-0.00122074
-0.00122074	-0.00057985	-0.00122074	-0.00057985
0.16061892	0.05261391	0.16061892	0.05261391
0.14990692	0.04931791	0.14990692	0.04931791
0.25647756	0.08398694	0.25647756	0.08398694
0.09659109	0.03158666	0.09659109	0.03158666
0.03637806	0.01178014	0.03637806	0.01178014
0.01373333	0.00433363	0.01373333	0.00433363
0.00515763	0.00158696	0.00515763	0.00158696
0.00192267	0.00054933	0.00192267	0.00054933
-0.18384349	-0.06036561	-0.18384349	-0.06036561
-0.15872677	-0.05227821	-0.15872677	-0.05227821
-0.3338725	-0.10986663	-0.3338725	-0.10986663
-0.12576678	-0.04126102	-0.12576678	-0.04126102
-0.04733421	-0.01556444	-0.04733421	-0.01556444
-0.01785333	-0.00582904	-0.01785333	-0.00582904
-0.00668355	-0.00216681	-0.00668355	-0.00216681
-0.00250252	-0.00076296	-0.00250252	-0.00076296
0.07055879	0.02328562	0.07055879	0.02328562
0.13937803	0.0458388	0.13937803	0.0458388
0.33210242	0.10895108	0.33210242	0.10895108
0.18536943	0.06070131	0.18536943	0.06070131
0.06979583	0.02285836	0.06979583	0.02285836
0.02627644	0.00854518	0.02627644	0.00854518
0.009888	0.00314341	0.009888	0.00314341
0.00375378	0.00103763	0.00375378	0.00103763
0.00140385	0.0003357	0.00140385	0.0003357
-0.17139195	-0.05636769	-0.17139195	-0.05636769
-0.1441084	-0.04739524	-0.1441084	-0.04739524
-0.24024171	-0.07901242	-0.24024171	-0.07901242
-0.09042634	-0.02987762	-0.09042634	-0.02987762
-0.03408917	-0.01110874	-0.03408917	-0.01110874
-0.01284829	-0.00408948	-0.01284829	-0.00408948
-0.00476089	-0.00170904	-0.00476089	-0.00170904
-0.00173956	-0.00067141	-0.00173956	-0.00067141
0.1536607	0.05047762	0.1536607	0.05047762
0.13101596	0.0430311	0.13101596	0.0430311
0.3548387	0.11618397	0.3548387	0.11618397
0.13367108	0.04361095	0.13367108	0.04361095
0.05032502	0.0163274	0.05032502	0.0163274
0.01895199	0.0061037	0.01895199	0.0061037
0.00708029	0.00234993	0.00708029	0.00234993
0.00265511	0.00088504	0.00265511	0.00088504
-0.09210486	-0.03012177	-0.09210486	-0.03012177
-0.16067995	-0.05288858	-0.16067995	-0.05288858
-0.3441267	-0.11310159	-0.3441267	-0.11310159
-0.17316203	-0.05713065	-0.17316203	-0.05713065
-0.06515702	-0.02163762	-0.06515702	-0.02163762
-0.02450636	-0.00820948	-0.02450636	-0.00820948
-0.00921659	-0.00305185	-0.00921659	-0.00305185
-0.00347911	-0.00109867	-0.00347911	-0.00109867
-0.00134281	-0.00027467	-0.00134281	-0.00027467
0.13998841	0.04589984	0.13998841	0.04589984
0.13684499	0.04477065	0.13684499	0.04477065
0.25540942	0.08362071	0.25540942	0.08362071
0.09619434	0.03140355	0.09619434	0.03140355
0.03622547	0.01178014	0.03622547	0.01178014
0.01364177	0.00433363	0.01364177	0.00433363
0.00512711	0.00161748	0.00512711	0.00161748
0.00192267	0.00057985	0.00192267	0.00057985
-0.17227699	-0.05639821	-0.17227699	-0.05639821
-0.13489181	-0.04428236	-0.13489181	-0.04428236
-0.33176672	-0.10919522	-0.33176672	-0.10919522
-0.12494278	-0.04107791	-0.12494278	-0.04107791
-0.04702902	-0.01559496	-0.04702902	-0.01559496
-0.0176397	-0.00598163	-0.0176397	-0.00598163
-0.006592	-0.00234993	-0.006592	-0.00234993
-0.002472	-0.00088504	-0.002472	-0.00088504
0.07058931	0.0232551	0.07058931	0.0232551
0.14297922	0.0469985	0.14297922	0.0469985
0.336375	0.11026338	0.336375	0.11026338
0.18405713	0.0601825	0.18405713	0.0601825
0.06930754	0.02261421	0.06930754	0.02261421
0.02612384	0.00833155	0.02612384	0.00833155
0.00982696	0.00311289	0.00982696	0.00311289
0.00372326	0.00100711	0.00372326	0.00100711
0.00134281	0.00036622	0.00134281	0.00036622
-0.16489151	-0.05401776	-0.16489151	-0.05401776
-0.14209418	-0.04644917	-0.14209418	-0.04644917
-0.23944822	-0.07873775	-0.23944822	-0.07873775
-0.09012116	-0.02975555	-0.09012116	-0.02975555
-0.03393658	-0.01120029	-0.03393658	-0.01120029
-0.01272622	-0.00427259	-0.01272622	-0.00427259
-0.00473037	-0.00180059	-0.00473037	-0.00180059
-0.00173956	-0.00070193	-0.00173956	-0.00070193
0.15311137	0.05011139	0.15311137	0.05011139
0.13580737	0.04452651	0.13580737	0.04452651
0.35245827	0.11548204	0.35245827	0.11548204
0.13275552	0.04348888	0.13275552	0.04348888
0.0499588	0.01635792	0.0499588	0.01635792
0.01882992	0.00607318	0.01882992	0.00607318
0.00704978	0.00228889	0.00704978	0.00228889
0.00271615	0.00064089	0.00271615	0.00064089
-0.09375286	-0.0306711	-0.09375286	-0.0306711
-0.15527818	-0.05099643	-0.15527818	-0.05099643
-0.33860287	-0.11108737	-0.33860287	-0.11108737
-0.17218544	-0.0565508	-0.17218544	-0.0565508
-0.06482132	-0.02136296	-0.06482132	-0.02136296
-0.02435377	-0.00811792	-0.02435377	-0.00811792
-0.00912503	-0.00302133	-0.00912503	-0.00302133
-0.00338755	-0.00112918	-0.00338755	-0.00112918
-0.00125126	-0.0004883	-0.00125126	-0.0004883
0.15009002	0.04928739	0.15009002	0.04928739
0.1465804	0.04800561	0.1465804	0.04800561
0.25403607	0.08319346	0.25403607	0.08319346
0.09564501	0.03140355	0.09564501	0.03140355
0.03598132	0.0118717	0.03598132	0.0118717
0.01358074	0.00433363	0.01358074	0.00433363
0.00509659	0.00158696	0.00509659	0.00158696
0.00189215	0.00061037	0.00189215	0.00061037
-0.17416914	-0.05719168	-0.17416914	-0.05719168
-0.1416364	-0.04672384	-0.1416364	-0.04672384
-0.33051544	-0.10870693	-0.33051544	-0.10870693
-0.12445448	-0.04083376	-0.12445448	-0.04083376
-0.04690695	-0.01532029	-0.04690695	-0.01532029
-0.0176397	-0.00582904	-0.0176397	-0.00582904
-0.006592	-0.00219733	-0.006592	-0.00219733
-0.00241096	-0.00106815	-0.00241096	-0.00106815
0.07037568	0.02319407	0.07037568	0.02319407
0.14435256	0.04742576	0.14435256	0.04742576
0.3307291	0.10840175	0.3307291	0.10840175
0.18323313	0.05993835	0.18323313	0.05993835
0.06900235	0.02255318	0.06900235	0.02255318
0.02597125	0.00848415	0.02597125	0.00848415
0.0097354	0.00326548	0.0097354	0.00326548
0.00366222	0.00109867	0.00366222	0.00109867
0.0013123	0.0004883	0.0013123	0.0004883
-0.17047639	-0.05594043	-0.17047639	-0.05594043
-0.15045625	-0.04943999	-0.15045625	-0.04943999
-0.23795281	-0.07837153	-0.23795281	-0.07837153
-0.08957183	-0.02960295	-0.08957183	-0.02960295
-0.03372295	-0.01113926	-0.03372295	-0.01113926
-0.01266518	-0.00421155	-0.01266518	-0.00421155
-0.00476089	-0.00158696	-0.00476089	-0.00158696
-0.00177007	-0.00051881	-0.00177007	-0.00051881
0.15250099	0.04998932	0.15250099	0.04998932
0.13464767	0.0441908	0.13464767	0.0441908
0.35071871	0.11484115	0.35071871	0.11484115
0.13211463	0.04312265	0.13211463	0.04312265
0.04974517	0.01614429	0.04974517	0.01614429
0.01873836	0.00601215	0.01873836	0.00601215
0.00701926	0.00234993	0.00701926	0.00234993
0.00256355	0.00100711	0.00256355	0.00100711
-0.09140293	-0.02990814	-0.09140293	-0.02990814
-0.15533921	-0.05096591	-0.15533921	-0.05096591
-0.33265176	-0.10925627	-0.33265176	-0.10925627
-0.17212439	-0.05673391	-0.17212439	-0.05673391
-0.06482132	-0.02136296	-0.06482132	-0.02136296
-0.02435377	-0.00814844	-0.02435377	-0.00814844
-0.00912503	-0.00314341	-0.00912503	-0.00314341
-0.00344859	-0.00112918	-0.00344859	-0.00112918
-0.00128178	-0.00045778	-0.00128178	-0.00045778
0.15121922	0.04965362	0.15121922	0.04965362
0.15021211	0.04940947	0.15021211	0.04940947
0.25385296	0.08294931	0.25385296	0.08294931
0.09564501	0.03118992	0.09564501	0.03118992
0.03601184	0.01171911	0.03601184	0.01171911
0.01364177	0.00408948	0.01364177	0.00408948
0.00512711	0.00158696	0.00512711	0.00158696
0.00189215	0.00061037	0.00189215	0.00061037
-0.17807551	-0.05832087	-0.17807551	-0.05832087
-0.13956115	-0.04580828	-0.13956115	-0.04580828
-0.32905057	-0.1081576	-0.32905057	-0.1081576
-0.12390515	-0.04068117	-0.12390515	-0.04068117
-0.0466628	-0.01535081	-0.0466628	-0.01535081
-0.01751762	-0.00585955	-0.01751762	-0.00585955
-0.00653096	-0.00228889	-0.00653096	-0.00228889
-0.00241096	-0.00103763	-0.00241096	-0.00103763
0.07159642	0.02359081	0.07159642	0.02359081
0.143437	0.04718161	0.143437	0.04718161
0.3332316	0.10925627	0.3332316	0.10925627
0.18262276	0.05975524	0.18262276	0.05975524
0.0687582	0.02246162	0.0687582	0.02246162
0.0258797	0.00848415	0.0258797	0.00848415
0.0097354	0.00308237	0.0097354	0.00308237
0.00372326	0.00103763	0.00372326	0.00103763
0.00137333	0.00039674	0.00137333	0.00039674
-0.16492203	-0.05413984	-0.16492203	-0.05413984
-0.15485092	-0.05072176	-0.15485092	-0.05072176
-0.2380749	-0.07809687	-0.2380749	-0.07809687
-0.08963286	-0.02945036	-0.08963286	-0.02945036
-0.03372295	-0.01116977	-0.03372295	-0.01116977
-0.0126957	-0.00421155	-0.0126957	-0.00421155
-0.00469985	-0.00170904	-0.00469985	-0.00170904
-0.00177007	-0.00070193	-0.00177007	-0.00070193
0.15320292	0.05020295	0.15320292	0.05020295
0.14545122	0.04773095	0.14545122	0.04773095
0.34977263	0.11462753	0.34977263	0.11462753
0.13174841	0.04309214	0.13174841	0.04309214
0.04962309	0.01614429	0.04962309	0.01614429
0.01867733	0.00601215	0.01867733	0.00601215
0.00698874	0.00228889	0.00698874	0.00228889
0.00268563	0.00067141	0.00268563	0.00067141
-0.09048738	-0.02963347	-0.09048738	-0.02963347
-0.15164648	-0.04992828	-0.15164648	-0.04992828
-0.33545947	-0.11020233	-0.33545947	-0.11020233
-0.17078158	-0.05609302	-0.17078158	-0.05609302
-0.06433302	-0.02108829	-0.06433302	-0.02108829
-0.02420118	-0.00796533	-0.02420118	-0.00796533
-0.00903348	-0.00308237	-0.00903348	-0.00308237
-0.00335704	-0.00122074	-0.00335704	-0.00122074
-0.00125126	-0.0004883	-0.00125126	-0.0004883
0.15787224	0.05182043	0.15787224	0.05182043
0.14822841	0.04858547	0.14822841	0.04858547
0.25135043	0.08236945	0.25135043	0.08236945
0.09466842	0.03103732	0.09466842	0.03103732
0.03564562	0.01162755	0.03564562	0.01162755
0.01336711	0.0044557	0.01336711	0.0044557
0.00503555	0.001648	0.00503555	0.001648
0.00186163	0.00061037	0.00186163	0.00061037
-0.17545091	-0.05758843	-0.17545091	-0.05758843
-0.14545122	-0.04794458	-0.14545122	-0.04794458
-0.32724997	-0.10769982	-0.32724997	-0.10769982
-0.12320323	-0.04062014	-0.12320323	-0.04062014
-0.04638813	-0.01532029	-0.04638813	-0.01532029
-0.0174871	-0.00573748	-0.0174871	-0.00573748
-0.00653096	-0.00219733	-0.00653096	-0.00219733
-0.00241096	-0.00094607	-0.00241096	-0.00094607
0.07739494	0.02551347	0.07739494	0.02551347
